시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
경상남도,양산시,지방도,1077,중앙로,3,,경상남도 양산시 남부동 117-3,35.337756,129.039149,3,2,Y,양산신-6016,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,42+25+23+30,2,1,1,N,00:00,00:00,N,N,N,,양산시 교통과,055-392-2883,2021-05-04,5380000,경상남도 양산시
경상남도,양산시,지방도,1077,중앙로,3,,경상남도 양산시 남부동 510-8,35.336158,129.038961,3,1,Y,양산신-6017,1,3,2,녹색+황색+적색,100+20,2,1,1,N,00:00,00:00,N,N,N,,양산시 교통과,055-392-2883,2021-05-04,5380000,경상남도 양산시
경상남도,양산시,지방도,1077,중앙로,3,,경상남도 양산시 다방동 520-3,35.33453526,129.0387371,3,2,Y,양산신-6018,1,4,3,녹색+황색+적색/녹색화살표+적색/황색+적색,61+34+25,2,1,1,N,00:00,00:00,N,Y,Y,,양산시 교통과,055-392-2883,2021-05-04,5380000,경상남도 양산시
경상남도,양산시,지방도,1077,중앙로,3,,경상남도 양산시 다방동 590,35.333551,129.039161,3,1,Y,양산신-6019,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,36+36+34+40,2,1,1,N,00:00,00:00,N,Y,Y,,양산시 교통과,055-392-2883,2021-05-04,5380000,경상남도 양산시
경상남도,양산시,시도,,중앙우회로,3,,경상남도 양산시 남부동 146-5,35.339371,129.039711,3,2,Y,양산신-6020,1,3,2,녹색+황색+적색,90+30,2,1,1,N,00:00,00:00,N,N,N,,양산시 교통과,055-392-2883,2021-05-04,5380000,경상남도 양산시
경상남도,양산시,시도,,중앙우회로,3,,경상남도 양산시 중부동 229-7,35.345933,129.041931,3,2,Y,양산신-6021,1,3,2,녹색+황색+적색,100+30,2,1,1,N,00:00,00:00,N,N,N,,양산시 교통과,055-392-2883,2021-05-04,5380000,경상남도 양산시
경상남도,양산시,시도,,하신기3길,3,,경상남도 양산시 북부동 74-1,35.347961,129.045504,3,2,Y,양산신-6022,1,4,4,녹색+황색+적색/녹색화살표+적색/황색+적색,35+25+48+22,2,1,1,N,00:00,00:00,N,N,N,,양산시 교통과,055-392-2883,2021-05-04,5380000,경상남도 양산시
경상남도,양산시,시도,,강변로,3,,경상남도 양산시 남부동 891,35.329359,129.022974,3,2,Y,양산신-7001,1,3,2,녹색+황색+적색,100+50,2,1,1,N,00:00,00:00,N,Y,N,,양산시 교통과,055-392-2883,2021-05-04,5380000,경상남도 양산시
경기도,수원시,시도,정자천로32번길,정자천로32번길,03,,경기도 수원시 팔달구 화서동 731,37.286929,126.9819183,99,01,Y,431,01,03,02,녹색+황색+적색,37+3+60,02,02,01,Y,21:00,06:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,화산로,화산로,03,,경기도 수원시 팔달구 화서동 734-2,37.28942531,126.984782,99,02,Y,432,01,04,04,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,Y,23:59,05:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,화산로,화산로,03,,경기도 수원시 팔달구 화서동 741-6,37.28623583,126.9857864,99,02,Y,433,01,03,04,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,21:00,06:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,광교산로,광교산로,03,,경기도 수원시 장안구 영화동 380-140,37.2964886,127.025337,99,02,Y,434,01,03,03,녹색+황색+적색,37+3+60,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,광교산로,광교산로,03,,경기도 수원시 장안구 영화동 1-4,37.29778587,127.0264201,99,02,Y,435,01,03,03,녹색+황색+적색,37+3+60,02,02,01,Y,23:59,05:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,광교산로,광교산로,03,,경기도 수원시 장안구 연무동 1-6,37.29984857,127.0294773,99,02,N,436,01,03,02,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,23:59,05:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,팔달로,팔달로,03,,경기도 수원시 장안구 영화동 381-1,37.29267821,127.0196406,99,02,Y,437,01,04,05,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,서부로,서부로,03,,경기도 수원시 장안구 이목동 243-4,37.31673507,126.9831736,99,02,Y,438,01,04,04,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,서수원로99번길,서수원로99번길,03,,경기도 수원시 권선구 오목천동 834-3,37.23657769,126.9736155,99,02,N,439,01,03,03,녹색+황색+적색,37+3+60,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,장안로,장안로,03,,경기도 수원시 장안구 이목동 519-10,37.31409533,126.984731,99,02,Y,440,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,23:59,05:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,장안로346번길,장안로346번길,03,,경기도 수원시 장안구 이목동 850,37.31420367,126.9861749,99,01,N,441,01,03,03,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,장안로,장안로,03,,경기도 수원시 장안구 정자동 564-4,37.31159077,126.9866493,99,02,Y,442,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,14:00,12:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,장안로,장안로,03,경기도 수원시 장안구 이목로 58,경기도 수원시 장안구 파장동 621,37.31039286,126.9880459,99,02,Y,443,01,04,04,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,장안로,장안로,03,,경기도 수원시 장안구 파장동 633,37.30931139,126.988229,99,02,Y,444,01,03,02,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,Y,23:59,05:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,장안로,장안로,03,,경기도 수원시 장안구 정자동 547-41,37.30850957,126.9890301,99,02,Y,445,01,03,03,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,파장로,파장로,03,경기도 수원시 장안구 파장로 82,경기도 수원시 장안구 파장동 580-8,37.30658831,126.9920663,99,01,N,446,01,03,02,녹색+황색+적색,37+3+60,02,02,01,Y,23:59,05:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경상남도,거창군,군도,2347001,거창대로,3,경상남도 거창군 거창읍 강변로 175-3,경상남도 거창군 거창읍 대동리 943-20,35.686053,127.916488,3,2,Y,11,1,4,4,녹색화살표/녹색+황색+적색,48+4+118,2,2,1,Y,23:59,05:00,N,N,N,,거창군청,055-940-3165,2021-05-31,5470000,경상남도 거창군
경기도,수원시,시도,덕영대로,덕영대로,03,,경기도 수원시 팔달구 화서동 127-3,37.27567676,126.9949217,99,02,Y,408,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로,덕영대로,03,경기도 수원시 팔달구 덕영대로 838,경기도 수원시 팔달구 고등동 271,37.27279576,126.9964104,99,02,Y,409,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,만석로,만석로,03,,경기도 수원시 장안구 송죽동 259-1,37.303789,127.0005584,99,02,Y,410,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,정조로,정조로,03,경기도 수원시 장안구 정조로1088번길 6-6,경기도 수원시 장안구 송죽동 457,37.3022284,127.0033455,99,01,Y,411,01,03,02,녹색+황색+적색,37+3+60,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,정조로,정조로,03,경기도 수원시 장안구 송원로41번길 34,경기도 수원시 장안구 송죽동 502,37.30076126,127.0060067,99,02,N,412,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,정조로,정조로,03,,경기도 수원시 팔달구 북수동 415,37.2869032,127.0150271,99,01,Y,413,01,03,02,녹색+황색+적색,37+3+60,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,서수원로99번길,서수원로99번길,03,,경기도 수원시 권선구 오목천동 848-3,37.23401881,126.9738419,99,02,N,414,01,04,04,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,팔달문로,팔달문로,03,경기도 수원시 팔달구 세지로 323-1,경기도 수원시 팔달구 지동 280-2,37.28000241,127.0236383,99,02,N,415,01,03,04,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,Y,23:59,05:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,중부대로143번길,중부대로143번길,03,경기도 수원시 팔달구 중부대로143번길 39,경기도 수원시 팔달구 우만동 559-7,37.2799822,127.0321325,99,02,N,416,01,03,03,녹색+황색+적색,37+3+60,02,02,01,Y,23:59,05:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,중부대로143번길,중부대로143번길,03,경기도 수원시 팔달구 중부대로143번길 81,경기도 수원시 팔달구 우만동 552-21,37.28184219,127.0329219,99,02,N,417,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,23:59,05:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,중부대로143번길,중부대로143번길,03,,경기도 수원시 팔달구 우만동 190-1,37.28245772,127.0338351,99,02,N,418,01,03,03,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,만석로20번길,만석로20번길,03,경기도 수원시 장안구 만석로20번길 28,경기도 수원시 장안구 정자동 919,37.29354012,126.9846287,99,02,N,419,01,03,03,녹색+황색+적색,37+3+60,02,02,01,Y,22:00,06:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,창룡대로210번길,창룡대로210번길,03,,경기도 수원시 팔달구 우만동 453-9,37.29081929,127.0336355,99,02,Y,420,01,04,04,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,23:00,06:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,창룡대로210번길,창룡대로210번길,03,,경기도 수원시 팔달구 우만동 256-1,37.28951253,127.0346725,99,01,Y,421,01,03,02,녹색+황색+적색,37+3+60,02,02,01,Y,23:00,06:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,고화로,고화로,03,,경기도 수원시 팔달구 고등동 3-2,37.27856926,127.0067833,99,02,N,422,01,04,05,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,화양로,화양로,03,경기도 수원시 팔달구 화양로 56,경기도 수원시 팔달구 화서동 273-5,37.28292706,126.9963316,99,02,Y,423,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로735번길,덕영대로735번길,03,,경기도 수원시 팔달구 화서동 244-15,37.28237137,126.9945038,99,02,N,424,01,03,03,녹색+황색+적색,37+3+60,02,02,01,Y,20:00,07:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로735번길,덕영대로735번길,03,,경기도 수원시 팔달구 화서동 452-4,37.28270481,126.9954171,99,01,N,425,01,03,02,녹색+황색+적색,37+3+60,02,02,01,Y,18:00,07:30,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로697번길,덕영대로697번길,03,,경기도 수원시 팔달구 화서동 665,37.28626369,126.9931501,99,02,N,426,01,03,04,녹색+황색+적색,37+3+60,02,02,01,Y,20:00,06:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,일월로,일월로,03,,경기도 수원시 팔달구 화서동 732,37.28612655,126.9790881,99,02,Y,427,01,04,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,23:59,05:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,일월로,일월로,03,,경기도 수원시 팔달구 화서동 732,37.28612655,126.9790881,99,02,Y,428,01,04,04,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,23:59,05:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,일월로22번길,일월로22번길,03,,경기도 수원시 팔달구 화서동 731,37.286929,126.9819183,99,02,Y,429,01,04,04,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,일월로22번길,일월로22번길,03,,경기도 수원시 팔달구 화서동 702,37.28587525,126.9846701,99,02,Y,430,01,04,05,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,Y,21:00,06:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경상남도,거창군,군도,2347001,거창대로,3,경상남도 거창군 거창읍 강변로 175-3,경상남도 거창군 거창읍 대동리 943-20,35.686123,127.916555,3,2,Y,11,1,4,4,녹색화살표/녹색+황색+적색,30+3+137,2,2,1,Y,23:59,05:00,N,N,N,,거창군청,055-940-3165,2021-05-31,5470000,경상남도 거창군
경기도,수원시,시도,광교호수공원로,광교호수공원로,03,,경기도 수원시 영통구 원천동 625,37.27509545,127.0603285,99,02,N,384,01,03,03,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,권선로,권선로,03,,경기도 수원시 권선구 평동 175-48,37.26365728,127.0002327,99,02,N,385,01,03,03,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,세화로,세화로,03,,경기도 수원시 권선구 서둔동 296-86,37.26565753,126.9988347,99,01,N,386,01,03,04,녹색+황색+적색,37+3+60,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,수인로9번길,수인로9번길,03,경기도 수원시 권선구 수인로9번길 52,경기도 수원시 권선구 서둔동 294-3,37.26867924,126.9970807,99,02,N,387,01,04,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,수인로9번길,수인로9번길,03,,경기도 수원시 권선구 서둔동 291-10,37.26909939,126.9972562,99,01,N,388,01,03,99,황색,1+1+1,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,인계로,인계로,03,,경기도 수원시 권선구 서둔동 291-10,37.26909939,126.9972562,99,02,Y,389,01,04,04,녹색화살표/적색+황색+녹색+황색+적색,20+3+60+3+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,동탄지성로,동탄지성로,03,,경기도 수원시 영통구 망포동 71-12,37.24157406,127.0463957,99,02,Y,390,01,04,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,동탄지성로,동탄지성로,03,,경기도 수원시 영통구 망포동 46-18,37.24126719,127.0477818,99,02,N,391,01,04,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,태장로35번길,태장로35번길,03,,경기도 수원시 영통구 망포동 47-11,37.24118543,127.049506,99,02,N,392,01,04,04,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,태장로35번길,태장로35번길,03,,경기도 수원시 영통구 망포동 44-40,37.24246494,127.0493941,99,02,N,393,01,04,04,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로1484번길,덕영대로1484번길,03,,경기도 수원시 영통구 망포동 40-107,37.24326609,127.0513106,99,02,N,394,01,04,04,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로,덕영대로,03,,경기도 수원시 영통구 망포동 42-6,37.24421239,127.0507815,99,02,N,395,01,04,99,황색,1+1+1+1,02,02,01,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로,덕영대로,03,,경기도 수원시 영통구 망포동 41-10,37.24493327,127.0506354,99,02,N,396,01,03,99,황색,1+1+1,02,02,01,Y,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,영통로200번길,영통로200번길,03,,경기도 수원시 영통구 망포동 436-10,37.24365669,127.0639675,99,02,N,397,01,03,02,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,반달로,반달로,03,,경기도 수원시 영통구 영통동 1079,37.25093953,127.0755041,99,02,N,398,01,03,03,녹색+황색+적색,37+3+60,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,서호동로,서호동로,03,,경기도 수원시 권선구 서둔동 9-23,37.27065802,126.9946404,99,01,N,399,01,03,02,녹색+황색+적색,37+3+60,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
강원도,강릉시,시도,-,죽헌길,3,강원도 강릉시 죽헌길 142,강원도 강릉시 죽헌동 142-11,37.779001,128.879975,4,2,Y,Y-020,6,2,1,9,-,2,99,99,Y,00:00,00:00,N,N,N,-,강릉시청,033-660-2018,2021-05-12,4200000,강원도 강릉시
경기도,수원시,시도,영통로90번길,영통로90번길,03,,경기도 수원시 영통구 망포동 482-11,37.23757606,127.061303,99,02,Y,400,01,03,02,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로,덕영대로,03,,경기도 수원시 장안구 율전동 185-2,37.30117939,126.9662253,99,02,Y,401,01,04,03,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로,덕영대로,03,,경기도 수원시 장안구 천천동 535,37.2970921,126.9794455,99,02,Y,402,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로,덕영대로,03,,경기도 수원시 장안구 천천동 535,37.2970921,126.9794455,99,02,Y,403,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로,덕영대로,03,,경기도 수원시 장안구 정자동 935,37.29173226,126.987037,99,02,Y,404,01,03,03,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로,덕영대로,03,,경기도 수원시 팔달구 화서동 695-1,37.28723629,126.9881769,99,02,Y,405,01,03,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로,덕영대로,03,경기도 수원시 팔달구 덕영대로 701-2,경기도 수원시 팔달구 화서동 659,37.28427164,126.9903663,99,02,Y,406,01,04,04,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,덕영대로,덕영대로,03,경기도 수원시 팔달구 덕영대로 701-2,경기도 수원시 팔달구 화서동 659,37.28427164,126.9903663,99,02,Y,407,01,03,03,녹색+녹색화살표+황색/적색,80+18+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,금곡로140번길,금곡로140번길,03,,경기도 수원시 권선구 금곡동 1159,37.27262664,126.9454599,99,02,N,361,01,03,04,녹색+황색+적색,37+3+60,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,서수원로577번길,서수원로577번길,03,,경기도 수원시 권선구 금곡동 524-1,37.27456718,126.9347585,99,01,N,362,01,03,04,녹색+황색+적색,37+3+60,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,서수원로,서수원로,03,,경기도 수원시 권선구 오목천동 290-1,37.24548736,126.9679204,99,02,N,363,01,04,03,녹색화살표/적색+황색+녹색+황색+적색,20+3+60+3+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,서수원로,서수원로,03,,경기도 수원시 권선구 오목천동 248-10,37.24535224,126.9680332,99,02,N,364,01,04,03,녹색화살표/적색+황색+녹색+황색+적색,20+3+60+3+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,서수원로,서수원로,03,,경기도 수원시 권선구 오목천동 959,37.24376663,126.9687327,99,02,N,365,01,04,03,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,서수원로,서수원로,03,,경기도 수원시 권선구 오목천동 960-3,37.24129807,126.9696804,99,02,N,366,01,04,03,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,경수대로168번길,경수대로168번길,03,,경기도 수원시 권선구 권선동 1337-9,37.24204919,127.0210269,99,02,N,367,01,04,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,22:00,06:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,경수대로168번길,경수대로168번길,03,,경기도 수원시 권선구 권선동 1337-9,37.24204919,127.0210269,99,01,N,368,01,03,02,녹색+황색+적색,37+3+60,02,02,01,Y,22:00,06:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,경수대로168번길,경수대로168번길,03,,경기도 수원시 권선구 권선동 1337-9,37.24204919,127.0210269,99,02,N,369,01,04,03,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,02,02,01,Y,22:00,06:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,상률로46번길,상률로46번길,03,,경기도 수원시 장안구 율전동 544-7,37.30523533,126.9708367,99,02,N,370,01,04,04,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
경기도,수원시,시도,봉영로,봉영로,03,,경기도 수원시 영통구 망포동 459-5,37.24093502,127.0650247,99,02,N,371,01,04,05,녹색/녹색화살표+황색+적색,70+3+23,02,02,01,Y,22:00,07:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10,3740000,경기도 수원시
